@ID,TRANSACTION.TYPE,DEBIT.ACCT.NO,DEBIT.CURRENCY,DEBIT.AMOUNT,CREDIT.ACCT.NO,CREDIT.VALUE.DATE,ORDERING.CUST
FT0650184,AC,2003066,XAF,4178941,2000809,20260501,PHILIPPINE BOUTIN
FT0650185,AC,2000573,USD,1145140,2003166,20260501,CÉCILE GÉRARD DE RAYMOND
FT0650186,AC,2002487,XAF,4412786,2003004,20260501,NATHALIE COHEN
FT0650187,AC,2000764,USD,2534327,2001624,20260501,ÉLISABETH-MONIQUE BONNET
FT0650188,AC,2002628,XAF,2591932,2001073,20260501,CONSTANCE RÉMY
FT0650189,AC,2000049,EUR,187467,2000179,20260501,PHILIPPE-TRISTAN GILLET
FT0650190,AC,2002910,EUR,3553547,2002428,20260501,EUGÈNE DE LA LEGENDRE
FT0650191,AC,2001433,EUR,800470,2000560,20260501,MARINE LE BOUCHER
FT0650192,AC,2001396,EUR,49131,2000110,20260501,JULIETTE LACROIX DE MAHE
FT0650193,AC,2000546,USD,671253,2001268,20260501,MICHELLE-MARGUERITE AUGER
FT0650194,AC,2001920,XAF,1617514,2002561,20260501,DANIEL MEUNIER
FT0650195,AC,2002186,USD,4376929,2002714,20260501,EMMANUELLE BOULAY DU LEBRUN
FT0650196,AC,2002800,XAF,1474718,2001948,20260501,LUC-MARC CHAUVET
FT0650197,AC,2002761,EUR,3661462,2001627,20260501,LOUISE BLONDEL
FT0650198,AC,2000516,USD,336244,2001416,20260501,ARTHUR DU REY
FT0650199,AC,2000655,XAF,2964540,2000454,20260501,JULIEN JOLY
FT0650200,AC,2000689,EUR,393817,2002115,20260501,DANIELLE HENRY DE LA LEDOUX
FT0650201,AC,2001613,USD,4729443,2002227,20260501,THOMAS BAUDRY
FT0650202,AC,2001084,EUR,410268,2000225,20260501,MAURICE DE SOUSA
FT0650203,AC,2002646,XAF,4446618,2002156,20260501,ALPHONSE LECLERC
FT0650204,AC,2003221,XAF,4945991,2002948,20260501,ALICE MARTINEZ
FT0650205,AC,2002840,USD,584930,2001002,20260501,COLETTE NOËL
FT0650206,AC,2000149,EUR,3785021,2002538,20260501,PATRICK MEYER
FT0650207,AC,2001225,USD,1050753,2002867,20260501,JULIEN JOLY
FT0650208,AC,2000378,XAF,2445203,2001818,20260501,VINCENT DE POTIER
FT0650209,AC,2001216,USD,4291520,2001346,20260501,MARTIN GAUTIER
FT0650210,AC,2002840,USD,494445,2002102,20260501,COLETTE NOËL
FT0650211,AC,2001476,XAF,2358038,2000693,20260501,THÉOPHILE NOËL
FT0650212,AC,2002581,EUR,3418426,2001260,20260501,THIERRY-ÉTIENNE BENARD
FT0650213,AC,2002590,EUR,561688,2002295,20260501,ÉLÉONORE PRUVOST LE VAILLANT
FT0650214,AC,2000241,EUR,560647,2001116,20260501,HENRI BOUCHET
FT0650215,AC,2002716,EUR,1320781,2002414,20260501,SUSANNE MORENO
FT0650216,AC,2000035,USD,2256446,2002048,20260501,JULIEN LENOIR DU BESSON
FT0650217,AC,2002456,XAF,1075529,2002493,20260501,ZOÉ LE GILLES
FT0650218,AC,2000922,XAF,4633765,2002672,20260501,ADRIENNE LEFEBVRE
FT0650219,AC,2000470,EUR,2302664,2002827,20260501,FRANCK DUHAMEL
FT0650220,AC,2002949,EUR,4720634,2000338,20260501,JEANNINE LAMBERT LE RENARD
FT0650221,AC,2002048,USD,2225821,2001026,20260501,MADELEINE GIRAUD
FT0650222,AC,2000891,XAF,4070815,2001142,20260501,LOUISE BLONDEL
FT0650223,AC,2002059,XAF,1856988,2001650,20260501,TRISTAN-HENRI BERNARD
FT0650224,AC,2001091,EUR,3868585,2000405,20260501,MADELEINE DE ROSSI
FT0650225,AC,2001428,USD,2706730,2002823,20260501,AGNÈS-DOROTHÉE TECHER
FT0650226,AC,2000703,USD,524508,2001748,20260501,ANTOINETTE-EMMANUELLE GODARD
FT0650227,AC,2002311,XAF,194498,2001289,20260501,BRIGITTE-ÉLÉONORE CHAUVET
FT0650228,AC,2002945,XAF,563629,2002614,20260501,PHILIPPE WEISS
FT0650229,AC,2003183,USD,1766653,2002369,20260501,ARNAUDE DELORME DU HOARAU
FT0650230,AC,2000690,USD,4518785,2002479,20260501,NOËL MERLE
FT0650231,AC,2001459,XAF,2426524,2001746,20260501,ÉRIC HERNANDEZ
FT0650232,AC,2002052,USD,4591559,2002598,20260501,CAPUCINE JOURDAN-ROBIN
FT0650233,AC,2000742,USD,4077644,2001570,20260501,THOMAS LEMONNIER
FT0650234,AC,2000190,XAF,3581746,2002541,20260501,BENJAMIN LEGENDRE
FT0650235,AC,2002065,USD,1016932,2002263,20260501,LUC REY
FT0650236,AC,2002718,XAF,1300224,2000176,20260501,YVES RODRIGUES
FT0650237,AC,2000208,XAF,1657675,2000433,20260501,OLIVIER DE AUBERT
FT0650238,AC,2000510,EUR,4857764,2000758,20260501,SIMONE GUILLAUME
FT0650239,AC,2000854,EUR,2067561,2001173,20260501,CONSTANCE LECOMTE
FT0650240,AC,2001975,USD,3998928,2002217,20260501,NICOLE RAYNAUD
FT0650241,AC,2001493,XAF,33410,2002506,20260501,BRIGITTE HAMON
FT0650242,AC,2002253,USD,819967,2003173,20260501,JULES DE PARIS
FT0650243,AC,2001130,XAF,1787342,2000409,20260501,LAURENT GAILLARD
FT0650244,AC,2001896,USD,2899591,2002479,20260501,DANIELLE MARTINS DU MAILLOT
FT0650245,AC,2000832,XAF,3922602,2002887,20260501,BRIGITTE HAMON
FT0650246,AC,2002679,XAF,237807,2001553,20260501,MARTINE DE LA LECOQ
FT0650247,AC,2002608,USD,2855381,2000170,20260501,SOPHIE LÉVÊQUE
FT0650248,AC,2001886,USD,3864247,2000089,20260501,ALAIN-GÉRARD TECHER
FT0650249,AC,2002260,XAF,4646760,2002926,20260501,HUGUES MAILLOT
FT0650250,AC,2001519,XAF,735458,2002520,20260501,TIMOTHÉE DU BOULAY
FT0650251,AC,2001666,XAF,3550397,2002675,20260501,CÉCILE CARRE DE BOULAY
FT0650252,AC,2002802,EUR,1346318,2000130,20260501,MARTIN PEREIRA
FT0650253,AC,2000561,USD,4349084,2000911,20260501,GILLES LELEU
FT0650254,AC,2000549,XAF,1429974,2003044,20260501,HONORÉ BRUN
FT0650255,AC,2002598,USD,296275,2002580,20260501,CHRISTOPHE-LAURENT GEORGES
FT0650256,AC,2000742,USD,2887192,2000585,20260501,THOMAS LEMONNIER
FT0650257,AC,2001229,EUR,4821710,2000350,20260501,MARTINE LE GOFF
FT0650258,AC,2001208,XAF,2834815,2002695,20260501,ALIX DE COHEN
FT0650259,AC,2002085,EUR,3398017,2000995,20260501,MADELEINE ROY
FT0650260,AC,2002674,XAF,28942,2002595,20260501,BRIGITTE-BRIGITTE LAGARDE
FT0650261,AC,2001765,XAF,2379922,2002960,20260501,AMÉLIE HENRY
FT0650262,AC,2000737,USD,2247744,2001265,20260501,ISABELLE COLAS LE GONZALEZ
FT0650263,AC,2001433,EUR,177931,2000961,20260501,MARINE LE BOUCHER
FT0650264,AC,2000082,USD,2960885,2003244,20260501,RÉMY BARRE
FT0650265,AC,2002283,EUR,594356,2002220,20260501,BRIGITTE DE LA COLLET
FT0650266,AC,2002371,XAF,1728829,2002313,20260501,LAURENT BÈGUE
FT0650267,AC,2001648,XAF,3535237,2002336,20260501,ADÈLE LEBRETON
FT0650268,AC,2002872,EUR,1509960,2000233,20260501,VIRGINIE FLEURY
FT0650269,AC,2002052,USD,670391,2002919,20260501,CAPUCINE JOURDAN-ROBIN
FT0650270,AC,2000542,XAF,1268757,2002544,20260501,INÈS RAYMOND
FT0650271,AC,2002033,EUR,1689771,2001116,20260501,SUSAN ALLAIN
FT0650272,AC,2000689,EUR,3859894,2000088,20260501,DANIELLE HENRY DE LA LEDOUX
FT0650273,AC,2000282,USD,294025,2003122,20260501,WILLIAM FAIVRE
FT0650274,AC,2000561,USD,2174910,2002930,20260501,GILLES LELEU
FT0650275,AC,2001519,XAF,1414362,2002222,20260501,TIMOTHÉE DU BOULAY
FT0650276,AC,2002062,USD,3592709,2002738,20260501,LOUISE GERMAIN
FT0650277,AC,2002464,EUR,64133,2001072,20260501,FRANCK LE FABRE
FT0650278,AC,2001655,EUR,1459785,2001447,20260501,FRANCK DU GEORGES
FT0650279,AC,2002680,XAF,2713497,2003070,20260501,LUC-AUGUSTE LEFORT
FT0650280,AC,2000149,EUR,2336819,2001312,20260501,PATRICK MEYER
FT0650281,AC,2002719,USD,4550589,2000929,20260501,BENJAMIN-SÉBASTIEN SAMSON
FT0650282,AC,2001926,EUR,127241,2000307,20260501,ANOUK MAHE
FT0650283,AC,2001445,EUR,2975618,2003116,20260501,GUILLAUME PHILIPPE
FT0650284,AC,2000068,USD,1455726,2002580,20260501,THIBAUT-MARCEL MAHE
FT0650285,AC,2002745,USD,4546574,2002871,20260501,INÈS SCHMITT
FT0650286,AC,2002437,EUR,1698929,2001072,20260501,DOMINIQUE LEBRUN-BLANC
FT0650287,AC,2001265,USD,3649483,2000678,20260501,MADELEINE DE ROSSI
FT0650288,AC,2002109,USD,929117,2002140,20260501,ANTOINE DE RICHARD
FT0650289,AC,2001829,XAF,1424017,2001973,20260501,DANIEL BONNET DU BONNEAU
FT0650290,AC,2000419,USD,4291087,2002093,20260501,ÉDOUARD BOYER
FT0650291,AC,2002148,USD,4253857,2000417,20260501,PHILIPPINE BOUTIN
FT0650292,AC,2003149,EUR,3792912,2003225,20260501,LUCIE GOMEZ
FT0650293,AC,2000223,XAF,3053602,2001826,20260501,GRÉGOIRE SANCHEZ
FT0650294,AC,2002373,EUR,3394202,2000022,20260501,MATHILDE VIDAL
FT0650295,AC,2000397,XAF,3835913,2001534,20260501,HORTENSE PAUL
FT0650296,AC,2002738,USD,171451,2003122,20260501,ROLAND ARNAUD LE PINEAU
FT0650297,AC,2001848,XAF,3297435,2000527,20260501,PHILIPPINE MACE
FT0650298,AC,2001265,USD,3508896,2003035,20260501,MADELEINE DE ROSSI
FT0650299,AC,2001225,USD,4529251,2000742,20260501,JULIEN JOLY
FT0650300,AC,2001893,USD,1269324,2000749,20260501,GABRIELLE-SUSANNE BOUSQUET
FT0650301,AC,2003174,EUR,4699931,2002489,20260501,JEAN-ROGER LÉGER
FT0650302,AC,2001154,EUR,4719134,2000842,20260501,ÉRIC HARDY
FT0650303,AC,2000283,EUR,1402774,2001845,20260501,ARNAUDE DELORME DU HOARAU
FT0650304,AC,2001390,XAF,4684590,2002410,20260501,XAVIER BONNIN
FT0650305,AC,2002879,XAF,3749255,2001841,20260501,ÉLÉONORE-SABINE DANIEL
FT0650306,AC,2002620,USD,1178927,2000578,20260501,CLAUDE GAUTIER
FT0650307,AC,2002195,EUR,1993332,2002379,20260501,NATHALIE MORENO-LEMAÎTRE
FT0650308,AC,2002938,XAF,4756407,2000833,20260501,BENJAMIN PERROT
FT0650309,AC,2001622,EUR,2561501,2000727,20260501,MATTHIEU BRUNEL
FT0650310,AC,2001280,USD,766040,2001346,20260501,DOMINIQUE LEDOUX
FT0650311,AC,2001860,XAF,3054118,2001559,20260501,NOËL-MICHEL GOMEZ
FT0650312,AC,2000642,XAF,1438215,2000220,20260501,GABRIELLE LEBRETON
FT0650313,AC,2001147,XAF,1017930,2002693,20260501,LUCAS PIERRE
FT0650314,AC,2000727,EUR,614670,2002761,20260501,MARCEL LECOMTE-SANCHEZ
FT0650315,AC,2002850,EUR,1508172,2001623,20260501,AMÉLIE LABBÉ
FT0650316,AC,2002608,USD,3731388,2001054,20260501,SOPHIE LÉVÊQUE
FT0650317,AC,2002531,XAF,1551058,2001134,20260501,MAURICE RENARD
FT0650318,AC,2001351,USD,389222,2003148,20260501,ANTOINE BLONDEL
FT0650319,AC,2000737,USD,4554681,2000638,20260501,ISABELLE COLAS LE GONZALEZ
FT0650320,AC,2000113,XAF,1189143,2001096,20260501,GEORGES LE JEAN
FT0650321,AC,2001298,XAF,2161132,2000503,20260501,ASTRID RODRIGUEZ
FT0650322,AC,2002258,EUR,4970449,2000745,20260501,DENIS MASSON
FT0650323,AC,2002193,USD,1353610,2001700,20260501,JEANNINE PASCAL
FT0650324,AC,2000011,USD,939664,2000306,20260501,NICOLE RAYNAUD
FT0650325,AC,2001862,EUR,807344,2002373,20260501,SUSAN ALLAIN
FT0650326,AC,2002153,XAF,1537307,2000922,20260501,JULIEN BLANC-HUBERT
FT0650327,AC,2000071,USD,4618604,2002419,20260501,HÉLÈNE GEORGES
FT0650328,AC,2001127,XAF,3666441,2000131,20260501,WILLIAM FAIVRE
FT0650329,AC,2000559,XAF,1362982,2000657,20260501,GILBERT ROYER
FT0650330,AC,2001103,XAF,2219617,2000255,20260501,DIANE VALLET
FT0650331,AC,2000282,USD,3774003,2000419,20260501,WILLIAM FAIVRE
FT0650332,AC,2001709,EUR,767214,2001701,20260501,EMMANUELLE BLIN
FT0650333,AC,2001524,EUR,3264945,2001616,20260501,ROBERT LE POULAIN
FT0650334,AC,2002601,XAF,4523312,2000676,20260501,RAYMOND DU TURPIN
FT0650335,AC,2002846,XAF,1738616,2001510,20260501,GILLES FERRAND
FT0650336,AC,2002337,USD,2681918,2002107,20260501,HÉLÈNE LEFEBVRE
FT0650337,AC,2002714,USD,2996608,2001166,20260501,ISABELLE COLAS LE GONZALEZ
FT0650338,AC,2000842,EUR,4266485,2001229,20260501,THIBAUT MICHAUD
FT0650339,AC,2000132,USD,640130,2002743,20260501,LAURENCE BRIAND DE LA NICOLAS
FT0650340,AC,2000604,XAF,3900967,2000063,20260501,ROGER ROCHER
FT0650341,AC,2002253,USD,1201873,2001339,20260501,JULES DE PARIS
FT0650342,AC,2001339,USD,3629743,2002081,20260501,CHRISTIANE MAILLOT
FT0650343,AC,2000333,USD,905748,2003238,20260501,GABRIEL POULAIN
FT0650344,AC,2002116,XAF,2727630,2001240,20260501,VICTOR ALBERT DE CHARRIER
FT0650345,AC,2003215,XAF,3163837,2001032,20260501,LUC MULLER
FT0650346,AC,2000813,XAF,1051690,2002348,20260501,FRANCK DUHAMEL
FT0650347,AC,2002193,USD,1609744,2000968,20260501,JEANNINE PASCAL
FT0650348,AC,2000239,USD,2048360,2000902,20260501,FRANÇOIS GONZALEZ
FT0650349,AC,2000177,USD,4790730,2002840,20260501,MATHILDE BERNIER
FT0660000,AC,2001236,EUR,3650970,2001763,20260502,ANTOINE BLONDEL
FT0660001,AC,2002115,EUR,4776805,2002644,20260502,AUGUSTIN DIJOUX-CHAUVEAU
FT0660002,AC,2002115,EUR,1256634,2002119,20260502,AUGUSTIN DIJOUX-CHAUVEAU
FT0660003,AC,2001441,XAF,1104093,2001444,20260502,EMMANUEL DESCAMPS
FT0660004,AC,2000131,XAF,3255877,2000103,20260502,MARGARET GRENIER
FT0660005,AC,2002177,XAF,4951606,2001063,20260502,FRÉDÉRIQUE LE GALL DU LEBRUN
FT0660006,AC,2001510,XAF,4200326,2001391,20260502,CHRISTOPHE BECKER
FT0660007,AC,2002333,EUR,2015763,2000056,20260502,NOËL LEBON
FT0660008,AC,2001709,EUR,3384466,2000307,20260502,EMMANUELLE BLIN
FT0660009,AC,2002052,USD,3813687,2002878,20260502,CAPUCINE JOURDAN-ROBIN
FT0660010,AC,2002037,XAF,1900922,2002300,20260502,ANDRÉ HAMON
FT0660011,AC,2001711,XAF,1737735,2003056,20260502,JEANNINE LAMBERT LE RENARD
FT0660012,AC,2002730,USD,4659069,2000392,20260502,MADELEINE ROY
FT0660013,AC,2000727,EUR,3788789,2003214,20260502,MARCEL LECOMTE-SANCHEZ
FT0660014,AC,2002997,XAF,619746,2002236,20260502,NICOLE FOUQUET DE LA LOPES
FT0660015,AC,2000991,XAF,360968,2001526,20260502,MARTHE-PAULINE FABRE
FT0660016,AC,2002856,XAF,2159956,2000398,20260502,LUCY DE MOULIN
FT0660017,AC,2001942,USD,1186654,2003150,20260502,MARCELLE-THÉRÈSE GAUTIER
FT0660018,AC,2002231,USD,4311019,2001280,20260502,WILLIAM-FRÉDÉRIC GRENIER
FT0660019,AC,2000051,USD,3189679,2001745,20260502,MARTIN PEREIRA
FT0660020,AC,2002440,EUR,322890,2000471,20260502,GUY GROS
FT0660021,AC,2002317,XAF,3643082,2003026,20260502,JEAN NEVEU-LEGRAND
FT0660022,AC,2002477,XAF,4937330,2000809,20260502,GILLES LELEU
FT0660023,AC,2000754,XAF,1634828,2000001,20260502,DOMINIQUE DIJOUX
FT0660024,AC,2000911,USD,4099492,2001415,20260502,MATHILDE TOUSSAINT
FT0660025,AC,2000469,EUR,2007973,2003187,20260502,WILLIAM DEVAUX
FT0660026,AC,2001225,USD,4388671,2002699,20260502,JULIEN JOLY
FT0660027,AC,2001538,XAF,3735497,2000887,20260502,ROLAND-DENIS BENOIT
FT0660028,AC,2001077,USD,4715054,2000333,20260502,TIMOTHÉE DU BOULAY
FT0660029,AC,2000307,EUR,3190493,2001442,20260502,ANTOINE GRONDIN DU DUMONT
FT0660030,AC,2002802,EUR,4281150,2002825,20260502,MARTIN PEREIRA
FT0660031,AC,2001896,USD,1652978,2002011,20260502,DANIELLE MARTINS DU MAILLOT
FT0660032,AC,2001035,USD,3369401,2001975,20260502,BERNARD-RENÉ DELAUNAY
FT0660033,AC,2001496,XAF,142931,2000077,20260502,TRISTAN GUYOT
FT0660034,AC,2002629,XAF,2503143,2002879,20260502,ÉLISABETH MAILLARD
FT0660035,AC,2001243,XAF,2609108,2001395,20260502,ADÉLAÏDE DUPUIS-DURAND
FT0660036,AC,2002366,EUR,395696,2000338,20260502,PATRICK ROBIN
FT0660037,AC,2002883,USD,162415,2002488,20260502,DANIEL BONNET DU BONNEAU
FT0660038,AC,2000197,EUR,60184,2001599,20260502,GEORGES LE JEAN
FT0660039,AC,2000247,EUR,3147936,2002683,20260502,PHILIPPINE DE LA PETIT
FT0660040,AC,2003244,USD,2315541,2002250,20260502,AMÉLIE-ANTOINETTE DAVID
FT0660041,AC,2002489,EUR,763680,2002949,20260502,BENJAMIN NEVEU DU MICHEL
FT0660042,AC,2003184,EUR,4648254,2002440,20260502,XAVIER DEVAUX
FT0660043,AC,2002652,XAF,3164155,2000501,20260502,AUGUSTIN REY
FT0660044,AC,2000074,EUR,3733950,2001196,20260502,CONSTANCE LECOMTE
FT0660045,AC,2000087,USD,3716960,2001603,20260502,TIMOTHÉE LANGLOIS
FT0660046,AC,2002308,USD,164774,2002885,20260502,SUSAN DEVAUX
FT0660047,AC,2000389,EUR,3061082,2001854,20260502,ASTRID MULLER
FT0660048,AC,2002091,USD,2923660,2002081,20260502,JULIETTE LACROIX DE MAHE
FT0660049,AC,2001677,USD,976066,2000529,20260502,VALÉRIE CARON
FT0660050,AC,2002460,XAF,2383871,2000614,20260502,CAMILLE BARTHELEMY
FT0660051,AC,2001426,USD,2316994,2003073,20260502,AMÉLIE MACE
FT0660052,AC,2002379,EUR,2289888,2001452,20260502,FRANÇOISE GONZALEZ
FT0660053,AC,2002387,USD,3802779,2000828,20260502,SÉBASTIEN DE SOUSA
FT0660054,AC,2001774,EUR,3508815,2002740,20260502,LUCIE DU ROCHER
FT0660055,AC,2000022,EUR,590577,2000338,20260502,ALEXANDRIE-ALIX RODRIGUEZ
FT0660056,AC,2002568,XAF,2433200,2002515,20260502,JULIEN JOLY
FT0660057,AC,2002976,EUR,1194502,2002464,20260502,THIBAUT-MARCEL MAHE
FT0660058,AC,2000758,EUR,1612283,2000085,20260502,GRÉGOIRE GERMAIN
FT0660059,AC,2002069,XAF,4361264,2001821,20260502,ADRIEN DIDIER
FT0660060,AC,2003240,USD,124982,2002075,20260502,ROLAND HUET
FT0660061,AC,2002056,XAF,4356686,2001912,20260502,FRÉDÉRIQUE DE LA COURTOIS
FT0660062,AC,2001764,EUR,1876771,2000770,20260502,JULES COSTE
FT0660063,AC,2002719,USD,2322283,2002202,20260502,BENJAMIN-SÉBASTIEN SAMSON
FT0660064,AC,2002837,XAF,4080981,2000443,20260502,SABINE DE SOUSA
FT0660065,AC,2002616,USD,2943778,2000957,20260502,MARTHE GAUDIN
FT0660066,AC,2003226,XAF,2193334,2001987,20260502,AUGUSTIN DIJOUX-CHAUVEAU
FT0660067,AC,2000637,EUR,2969367,2002341,20260502,ALFRED BAZIN
FT0660068,AC,2002717,XAF,2476517,2002962,20260502,NICOLAS LESAGE
FT0660069,AC,2001823,XAF,3722459,2000385,20260502,SUSANNE-OCÉANE TORRES
FT0660070,AC,2000510,EUR,751500,2003054,20260502,SIMONE GUILLAUME
FT0660071,AC,2003078,EUR,2644907,2000727,20260502,AMÉLIE HENRY
FT0660072,AC,2001748,USD,4663457,2000419,20260502,LOUISE BLONDEL
FT0660073,AC,2000154,XAF,724199,2002819,20260502,ADRIEN DIDIER
FT0660074,AC,2003099,USD,1654988,2001901,20260502,EUGÈNE LAMBERT
FT0660075,AC,2000404,EUR,873425,2001074,20260502,VINCENT BOULANGER
FT0660076,AC,2003099,USD,4607576,2001266,20260502,EUGÈNE LAMBERT
FT0660077,AC,2003124,USD,2490354,2001816,20260502,BERTRAND JOSEPH
FT0660078,AC,2002755,XAF,387557,2002866,20260502,NOÉMI-ÉMILIE LECONTE
FT0660079,AC,2000629,EUR,1859938,2000758,20260502,CLAIRE-ALICE LOPEZ
FT0660080,AC,2002298,USD,4042153,2002148,20260502,JOSEPH MARION
FT0660081,AC,2002264,EUR,4287391,2001021,20260502,JÉRÔME BERNARD
FT0660082,AC,2003022,EUR,2031464,2001433,20260502,ZOÉ FOUCHER
FT0660083,AC,2003122,USD,1858220,2000529,20260502,GABRIELLE-ZOÉ DIJOUX
FT0660084,AC,2002281,EUR,491119,2002341,20260502,LOUISE GERMAIN
FT0660085,AC,2002002,USD,1376156,2002312,20260502,SUZANNE GUÉRIN
FT0660086,AC,2001052,XAF,4584026,2002682,20260502,THÉODORE DE ADAM
FT0660087,AC,2001723,EUR,2661629,2000230,20260502,HUGUES PELTIER
FT0660088,AC,2000787,EUR,1520379,2001236,20260502,ROLAND ARNAUD LE PINEAU
FT0660089,AC,2003174,EUR,23155,2002099,20260502,JEAN-ROGER LÉGER
FT0660090,AC,2001599,EUR,4896266,2002332,20260502,COLETTE NOËL
FT0660091,AC,2002838,EUR,3556360,2000353,20260502,PATRICK ROBIN
FT0660092,AC,2002604,USD,3266273,2003099,20260502,SOPHIE GONCALVES-DIALLO
FT0660093,AC,2002623,EUR,3460790,2000697,20260502,ROBERT LECOMTE
FT0660094,AC,2000179,EUR,873700,2001203,20260502,JULIE BÈGUE DE LA PRÉVOST
FT0660095,AC,2000629,EUR,4709470,2001057,20260502,CLAIRE-ALICE LOPEZ
FT0660096,AC,2002437,EUR,2119795,2001796,20260502,DOMINIQUE LEBRUN-BLANC
FT0660097,AC,2001757,USD,2018921,2002961,20260502,AIMÉ DE GRONDIN
FT0660098,AC,2000467,XAF,1494051,2002454,20260502,LUCIE PHILIPPE DE LA NOËL
FT0660099,AC,2002312,USD,721484,2001370,20260502,GILLES MARTY
FT0660100,AC,2001993,EUR,4124759,2002374,20260502,TRISTAN REYNAUD-LOPES
FT0660101,AC,2002126,EUR,1589616,2000769,20260502,EMMANUELLE BOULAY DU LEBRUN
FT0660102,AC,2003150,USD,100727,2000239,20260502,MARIE LEGRAND
FT0660103,AC,2000674,USD,4406052,2001257,20260502,MICHEL GUILLON
FT0660104,AC,2002440,EUR,1875362,2000560,20260502,GUY GROS
FT0660105,AC,2002976,EUR,4358557,2001080,20260502,THIBAUT-MARCEL MAHE
FT0660106,AC,2001057,EUR,4031295,2002099,20260502,BENJAMIN-SÉBASTIEN SAMSON
FT0660107,AC,2003122,USD,4262571,2001801,20260502,GABRIELLE-ZOÉ DIJOUX
FT0660108,AC,2003179,USD,100475,2001416,20260502,GUILLAUME SIMON
FT0660109,AC,2003238,USD,708321,2001975,20260502,DAVID LEGRAND
FT0660110,AC,2002904,XAF,415235,2002345,20260502,VINCENT BOULANGER
FT0660111,AC,2001937,USD,750388,2000929,20260502,MICHELLE DIJOUX DU COUSIN
FT0660112,AC,2002992,XAF,2086661,2001537,20260502,HUGUES MAILLOT
FT0660113,AC,2001730,EUR,4012643,2001508,20260502,EUGÈNE DE LA LEGENDRE
FT0660114,AC,2002374,EUR,4446374,2002850,20260502,JEAN LEBRETON
FT0660115,AC,2000799,XAF,2836603,2000901,20260502,HENRI RODRIGUEZ
FT0660116,AC,2001893,USD,4701678,2000703,20260502,GABRIELLE-SUSANNE BOUSQUET
FT0660117,AC,2000927,XAF,117469,2000610,20260502,TIMOTHÉE FOUQUET
FT0660118,AC,2001167,USD,1859907,2002419,20260502,HONORÉ BRUN
FT0660119,AC,2002823,USD,1137152,2002253,20260502,GUY-XAVIER RICHARD
FT0660120,AC,2001401,USD,2290227,2001683,20260502,PATRICK ROBIN
FT0660121,AC,2000787,EUR,417134,2000367,20260502,ROLAND ARNAUD LE PINEAU
FT0660122,AC,2003117,XAF,3623184,2001373,20260502,THIBAUT BENARD
FT0660123,AC,2003187,EUR,4060161,2002412,20260502,HENRIETTE MONNIER
FT0660124,AC,2002464,EUR,1579766,2002182,20260502,FRANCK LE FABRE
FT0660125,AC,2000114,XAF,1445928,2001667,20260502,MARCEL ROUSSET
FT0660126,AC,2001118,XAF,1844889,2000826,20260502,MAURICE RENARD
FT0660127,AC,2000779,EUR,2189928,2002593,20260502,VINCENT BOULANGER
FT0660128,AC,2001732,XAF,1150380,2000570,20260502,SUSANNE MEUNIER
FT0660129,AC,2000946,XAF,2947996,2000659,20260502,DOMINIQUE ARNAUD
FT0660130,AC,2002379,EUR,2897957,2001159,20260502,FRANÇOISE GONZALEZ
FT0660131,AC,2002738,USD,4007237,2000573,20260502,ROLAND ARNAUD LE PINEAU
FT0660132,AC,2001400,EUR,134087,2002649,20260502,CONSTANCE PIERRE-POTTIER
FT0660133,AC,2001852,USD,3481001,2001918,20260502,THÉODORE CHARRIER-FAURE
FT0660134,AC,2002107,USD,1524354,2002488,20260502,ALFRED BAZIN
FT0660135,AC,2002455,EUR,1695944,2001730,20260502,LUCAS DE OLIVEIRA
FT0660136,AC,2001708,XAF,4714284,2001775,20260502,DOMINIQUE BENOIT
FT0660137,AC,2002094,EUR,2154318,2000629,20260502,NICOLAS GUYON
FT0660138,AC,2002360,XAF,712692,2001347,20260502,THÉODORE LEJEUNE
FT0660139,AC,2000977,XAF,4604672,2001551,20260502,GABRIEL DU DUPONT
FT0660140,AC,2002805,XAF,4687143,2001389,20260502,MARINE PEREZ-GEORGES
FT0660141,AC,2002603,USD,4248425,2000239,20260502,JACQUES GUIBERT
FT0660142,AC,2002283,EUR,4121385,2001888,20260502,BRIGITTE DE LA COLLET
FT0660143,AC,2000319,EUR,1881714,2002486,20260502,ZACHARIE BAUDRY
FT0660144,AC,2002091,USD,1848906,2001077,20260502,JULIETTE LACROIX DE MAHE
FT0660145,AC,2001854,EUR,2674370,2000283,20260502,MAGGIE NEVEU
FT0660146,AC,2000086,USD,1580788,2003191,20260502,CHRISTOPHE-LAURENT GEORGES
FT0660147,AC,2000189,XAF,4048773,2001948,20260502,MAURICE VALENTIN
FT0660148,AC,2000382,EUR,1389298,2000233,20260502,BERNARD ANDRE
FT0660149,AC,2000360,USD,3309009,2002048,20260502,TRISTAN ROUSSEAU
FT0660150,AC,2001742,EUR,1118149,2002281,20260502,ALPHONSE LECLERC
FT0660151,AC,2001852,USD,473881,2002615,20260502,THÉODORE CHARRIER-FAURE
FT0660152,AC,2000323,XAF,2245377,2000114,20260502,BERNARD FAIVRE DU ROYER
FT0660153,AC,2000086,USD,1407605,2002608,20260502,CHRISTOPHE-LAURENT GEORGES
FT0660154,AC,2003235,EUR,509092,2002182,20260502,MARGOT VINCENT
FT0660155,AC,2000973,USD,1309190,2002075,20260502,CÉCILE PINTO
